Verzögerung [s];Delay [s];Retard [s];Rallentamento/Ritardo [s];Vertraging [s];Gecikme [sn];Opóźnienie [s];Retraso [s];Задержка [с];延迟 [s］;Затримка [с];Késleltetés [s];Καθυστέρηση [s]
Anlagenbezugsgröße [kg/h];Line reference value [kg/h];Valeur de ref. ligne [kg/h];Valore d'orientamento di linea [kg/h];Referentiewaarde plant [Kg/h];Tesis referans değeri [kg/h];Nastawa systemu [kg/h];Valor de referencia del sistema [kg/h];Системное опорное значение [кг/ч];系统参考值 [kg/h］;Базове значення лінії [кг/год];Rendszer referenciaérték [kg/h];Τιμή αναφοράς συστήματος [kg/h]
Ext. Liniensollwert;Ext. line setpoint;Valeur cible ligne ext.;Set point linea esterna;Ext. lijnsetpoint ;Harici çizgi ayar noktası ;Nastawa linii zewnętrznej;Consigna línea ext.;Уставка внешней линии;生产线外设定值;Доп. уставка лінії;Külső vonalbeállítási pont;Εξωτερικό σημείο ρύθμισης γραμμής
Alarm Shutdown;Alarm shutdown;Alarme d’arrêt;Allarme d'arresto;Alarmstop;Alarm kapatma ;Wyłączenie alarmu;Desconexión de alarma;Аварийное отключение;警报关闭;Аварійне вимкнення;Riasztás leállítása;Διακοπή συναγερμού
Externer Ramp up;External ramp up;Mise en œuvre externe;Rampa esterna su;Externe stap omhoog;Dış rampa yukarı ;Zewnętrzna rampa w górę;Rampa externa arriba;Внешний темп нарастания;外部斜坡上升;Зовнішнє збільшення темпу;Külső felfutás;Εξωτερική ράμπα ανόδου
Externer Ramp down;External ramp down;Arrêt progressif externe;Rampa esterna giù;Externe stap omlaag;Dış rampa aşağı ;Zewnętrzna rampa w dół;Rampa externa descendente;Внешний темп снижения;外部斜坡下降;Зовнішній темп зниження;Külső lejtmenet;Εξωτερική ράμπα προς τα κάτω
Quit Blitzlampe;Quit flash light;Arrêter le clignotant d’alerte;Lampeggiatore Quit;Alarmstop flitslamp;Flaş lambasından çık;Lampa błyskowa wyjścia;Luz intermitente de salida;Мигающая лампа выключения;退出闪光灯;Вимкнення миготливої лампи;Villanó lámpa kilépése;Λυχνία φλας τερματισμού
Externer Alarmquit 0-3;External alarm quit 0-3;Acquittement externe de l’alerte 0-3;Quit d'allarme esterno 0-3;Externe alarmstop 0-3;harici alarm çıkış 0-3;Wyjście z alarmu zewnętrznego 0-3;Salida de alarma externa 0-3;Отключение внешнего сигнала тревоги 0-3;外部警报退出 0-3;Вимкнення зовнішньої тривоги 0-3;Külső riasztás kilépés 0-3;Εξωτερικός συναγερμός τερματισμού 0-3
Externer Slavebetrieb;External slave mode enabled;Mode SLAVE externe;Modalità SLAVE esterna;Externe volginrichting;External slave mode enabled;Zewnętrzna praca podrzędna;Funcionamiento esclavo externo;Внешний ведомый режим;外部从动模式;Зовнішній підлеглий режим;Külső szolga üzemmód;Εξωτερική λειτουργία σκλάβων
Haupteinzug;Main feeder;Dosage principal;Ingresso principale;Hoofdvoeding;Ana basleyici;Posuw główny;Alimentación principal;Основное втягивание;主缩回;Основне втягування;Fő táp;Κύρια ανάσυρση
Seiteneinzug 1;Side feeder 1;Doseur latéral 1;Ingresso laterale 1;Zijkant  feeder 1;Yan besleme 1;Posuw boczny 1;Alimentación lateral 1;Боковая подача 1;侧向进给 1;Бічна подача 1;Oldalsó táp 1;Πλευρική τροφοδοσία 1
Seiteneinzug 2;Side feeder 2;Doseur latéral 2;Ingresso laterale 2;Zijkant  feeder 2;Yan besleme 2;Posuw boczny 2;Alimentación lateral 2;Боковая подача 2;侧进纸 2;Бічна подача 2;Oldalbetáplálás 2;Πλευρική τροφοδοσία 2
Linienstart;Line start;Ligne de démarrage;Linea d'inizio;Lijnstart;Satır başlangıcı;Start linii;Inicio de línea;Начало линии;生产线启动;Пуск лінії;Vonalindítás;Έναρξη γραμμής
Hysterese [Kg/h];Hysteresis [Kg/h];Hystérésis [Kg/h];Isteresi [kg/h];Vertraging [kg/h];Histerisis [kg/h];Histereza [kg/h];Histéresis [kg/h];Гистерезис [кг/ч];滞后 [kg/h］;Гістерезис [кг/год];Hiszterézis [kg/h];Υστέρηση [kg/h]
Sollwert invertieren;Invert setpoint;Inverser valeur cible;Invertire Set point;Setpoint omzetten;Ayar noktasını tersine çevir;Nastawa inwersji;Consigna de inversión;Уставка инвертирования;反相设定点;Уставка інвертування;Invertálási beállítási pont;Αντιστροφή σημείου ρύθμισης
Min.Totband [kg/h];Min.Totband [kg/h];Min. tot. bande [Kg/h];Min.Totband [kg/h];Min.dode last [kg/h];Asgari ölü bant [kg/h];Min.deadband [kg/h];Banda muerta mín. [kg/h];Мин. мертвая зона [кг/ч];最小死区 [kg/h］;Мінімальна зона нечутливості [кг/год];Minimális holt sáv [kg/h];Ελάχιστη νεκρή ζώνη [kg/h]
Automatische Kalibrierung;Automatic calibration;Calibrage automatique;Calibratura automatica;Automatische kalibrering;Otomatik kalibrasyon ;Kalibracja automatyczna;Calibración automática;Автоматическая калибровка;自动校准;Автоматичне калібрування;Automatikus kalibrálás;Αυτόματη βαθμονόμηση
Kalibrierung gestartet ....;Calibration running ....;Calibrage démarré …;Calibratura iniziata;Kalibreren gestart ….;Kalibrasyon başlatılmış…;Kalibracja rozpoczęta ....;Calibración iniciada ....;Калибровка начата ....;校准开始 ....;Калібрування розпочато ....;A kalibrálás megkezdődött ....;Έναρξη βαθμονόμησης ....
Dosierperformanz;Dose performance;Performance dosage;Prestazioni dosaggio;Doseerprestatie;Dozaj performansı;Wydajność dozowania;Rendimiento de dosificación [kg/h];Производительность дозирования;配料性能;Продуктивність дозування;Adagolási teljesítmény;Απόδοση δοσομέτρησης
Stellbefehl;Drive command;Signal de commande;Segnale di comando;Commando;Ayar komutu;Polecenie sterujące;Comando de control;Команда настройки;控制指令;Команда керування;Hajtás parancs;Εντολή οδήγησης
Dialog;Dialog;Dialogue;Dialogo;Gebeurtenissenlijst;Diyalog;Dialog;Diálogo;Диалог;对话;Діалогове вікно;Párbeszéd;Διάλογος
Wählen Sie eine Fehlermeldung aus;Please select an error item ...;Sélectionnez un message d’erreur;Selezionare un messaggio d'errore;Selecteer uw foutmelding;Hata mesajı seçiniz ;Wybrać komunikat o błędzie;Seleccione un mensaje de error;Выберите сообщение об ошибке;选择错误信息;Виберіть повідомлення про помилку;Hibaüzenet kiválasztása;Επιλέξτε ένα μήνυμα σφάλματος
oder geben Sie Ihren Text ein ...;or insert a text ...;ou saisissez votre texte;oppure inserire un testo;of geef uw tekst in …;veya metininizi yazınız…;lub wprowadź swój tekst ...;o introduzca su texto ...;или введите свой текст ...;或输入文本 ...;або введіть свій текст ...;vagy írja be a szöveget ...;ή πληκτρολογήστε το κείμενό σας ...
Speicherort;Location;Case mémoire;Sito di memorizzazione;Geheugen;Kayıt etme yeri;Miejsce przechowywania;Ubicación de almacenamiento;Место хранения;存储位置;Місце зберігання;Tárolási hely;Τοποθεσία αποθήκευσης
Datensicherung;Recorder active;Sauvegarde des données;Salvataggio dati;Gegevensbeveiliging;Veri kaydetme;Kopia zapasowa danych;Copia de seguridad;Резервное копирование данных;数据备份;Резервне копіювання даних;Adatmentés;Δημιουργία αντιγράφων ασφαλείας δεδομένων
Softwareupdate;Software update;Mise à jour du logiciel;Aggiornamento software;Softwareupdate;Yazılım güncelleştirme ;Aktualizacja oprogramowania;Actualización del software;Обновление программного обеспечения;软件更新;Оновлення програмного забезпечення;Szoftverfrissítés;Ενημέρωση λογισμικού
Aufzeichnung aktiv;recording active;Enregistrement en route;Registrazione attiva;Opname actief;Kayıt aktif ;Nagrywanie aktywne;Grabación activa;Запись активна;记录激活;Запис активний;Felvétel aktív;Εγγραφή ενεργή
Aufzeichnungsintervall [min];Recording time [min];Intervalle d’enregistrement  [min];Intervallo di registrazione [min];Opnameinterval [min];Kayıt aralığı [dk];Interwał nagrywania [min];Intervalo de grabación [min];Интервал записи [мин];记录时间间隔 [分钟］;Інтервал запису [хв];Felvételi intervallum [perc];Διάστημα εγγραφής [min]
Aufzeichnungsintervall [s];Recording time [s];Intervalle d’enregistrement  [s];Intervallo di registrazione [s];Opnameinterval [s];Kayıt aralığı [s];Interwał nagrywania [s];Intervalo de grabación [s];Интервал записи [с];记录时间间隔 [s］;Інтервал запису [с];Felvételi intervallum [s];Διάστημα εγγραφής [s]
Aufzeichnungsintervall;Recording time;Intervalle d’enregistrement;Intervallo di registrazione;Opnameinterval;Kayıt aralığı;Interwał zapisu;Intervalo de grabación [s];Интервал записи;记录时间间隔;Інтервал запису;Felvételi intervallum;Διάστημα εγγραφής
Datenaufzeichnung;Recorder;Enregistrement des données;Registrazione dati;Gegevensregistratie;Veri kaydetme;Zapis danych;Grabación de datos;Запись данных;数据记录;Запис даних;Adatfelvétel;Εγγραφή δεδομένων
Logdateienverzeichnis;System files backup;Répertoire fichier-journal;Elenco file;Bestandenregister;Günlük dosyaların dizini;Katalog plików dziennika;Directorio de archivos de registro;Каталог файлов журнала;日志文件目录;Каталог файлів журналу;Naplófájl könyvtár;Κατάλογος αρχείου καταγραφής
Rezepturverzeichnis;Recipe folder;Répertoire de recettes;Elenco ricette;Receptenlijst;Reçete dizini;Katalog receptur;Directorio de recetas;Каталог рецептов;配方目录;Каталог рецептів;Recept könyvtár;Κατάλογος συνταγών
Neuen Benutzer anlegen;Create new user;Enregistrer un nouvel utilisateur;Inserire nuovo utente;Nieuwe gebruiker toevoegen;Yeni kullanıcı ekle ;worzenie nowego użytkownika;Crear nuevo usuario;Создать нового пользователя;创建新用户;Створити нового користувача;Új felhasználó létrehozása;Δημιουργία νέου χρήστη
Benutzer löschen;Delete selected user;Effacer un utilisateur;Cancellare utente;Gebruiker wissen;Kullanıcı sil ;Usuń użytkownika;Borrar usuario;Удалить пользователя;删除用户;Видалити користувача;Felhasználó törlése;Διαγραφή χρήστη
Password;Password;Mot de passe;Password;Wachtwoord;Şifre;Hasło;Contraseña;Пароль;密码;Пароль;Jelszó;Κωδικός πρόσβασης
Administrator;Administrator;Administrateur;Amministratore;Administrator;Yönetici;Administrator;Administrador;Администратор;管理员;Адміністратор;Adminisztrátor;Διαχειριστής
Anzahl Dosierungen;Feeder numbers;Nombre de doseurs;Numero dosatori;Aantal doseringen;Dosaj sayısı;Liczba dawek;Número de dosis;Количество доз;剂量数;Кількість доз;Dózisok száma;Αριθμός δόσεων
Anlagenseite;Line settings;Page principale - Ligne;Pagina principale - linea o impianto;Systeempagina;Tesis sayfası ;Strona zakładu;Página de la planta;Страница растения;工厂页面;Сторінка рослини;Rendszer oldal;Σελίδα εγκατάστασης
Bemerkung;Remarks;Remarque;Osservazione/Nota;Opmerking;Açıklama:;Komentarz;Comentario;Ремарка;备注;Примітка;Megjegyzés;Παρατήρηση
LWF;Loss in Weight Feeder - LWF;LWF;LWF;LWF;LWF;LWF;LWF;LWF;LWF;LWF;LWF;LWF
Bandwaage - WBF;Weigh Belt Feeder - WBF;Bascule de pesage à bande – WBF;Bilancia a banda/idraulica - WBF;Bandweger - WBF;Bant ölçeği - WBF;Waga taśmowa - WBF;Cinta pesadora - WBF;Ленточные весы - WBF;皮带秤 - WBF;Стрічковий дозатор - WBF;Szalagmérleg - WBF;Ζυγαριά ζώνης - WBF
Bandgeschw.[m/h];Act. belt speed [m/h];Vitesse de la bande [m/h];Velocità (della) banda [m/h];Bandsnelheid [m/h];Bant hızı [m/h];Prędkość taśmy [m/h];Velocidad de la cinta [m/h];Скорость ленты [м/ч];传送带速度 [m/h］;Швидкість стрічки [м/год];Szalagsebesség [m/h];Ταχύτητα ιμάντα [m/h]
Bandlast  [kg/m];Act. belt load [kg/m];Charge bande [kg/m];Carico (della) banda [kg/m];Bandbelading [kg/m];Bant yükü [kg/m];Obciążenie taśmy [kg/m];Carga de la cinta [kg/m];Нагрузка на ленту [кг/м];传送带载荷 [kg/m];Навантаження на стрічку [кг/м];Szalag terhelése [kg/m];Φορτίο ιμάντα [kg/m]
Regelparameter - WBF;Control parameter - WBF;Facteurs PID - WBF;Parametro regolatore - WBF;Controle parameters - WBF;Kontrol parametreleri;Parametr sterujący - WBF;Parámetro de control - WBF;Параметры управления - WBF;控制参数 - WBF;Параметр керування - WBF;Vezérlési paraméterek - WBF;Παράμετροι ελέγχου - WBF
Prop.verstärkung [%];Prop. gain [%];Gain proportionnel  [%];Potenziamento proporz. [%];Prop. versterking [%];Oransal çoğaltma [%];Przyrost proporcjonalny [%];Ganancia prop. [%];Прирост [%];推进器增益 [%];Коефіцієнт підсилення [%];Arányos erősítés [%];Αναλογικό κέρδος [%]
